mean,std,median,D,xmin,KL1,KL2,alpha,lambda
4.389169839195409,5.979721094304123,2.0,0.006539706213143592,0.011043920449334053,0.005390535118722269,11.0,1.0000076295789158,0.08310430849044564
4.35740667083357,5.889964518542259,2.0,0.006453602814428083,0.0038017830168413534,0.001209429070755631,6.0,1.0000004332000867,0.08408198023922123
4.347860673901926,6.001237617658337,2.0,0.009361400085576899,0.005933660679277044,0.002236900622195023,7.0,1.0516939300430517,0.07896487764139712
4.389539178362407,5.997717306190622,2.0,0.0072761731365755256,0.010090270901736503,0.004529066773771407,10.0,1.0453155689204445,0.08212053307738283
4.394056480481845,6.0538204834666205,2.0,0.008645435279020841,0.006046681547088,0.002283554370969397,7.0,1.036853608655796,0.07915538523227841
4.385732143871811,5.996925919234327,2.0,0.006354652124322402,0.012946803256670645,0.005300702899665468,14.0,1.2105390873625779,0.07721883936848764
4.4011307460651174,5.973323262682904,2.0,0.00527981396552013,0.007948262777814463,0.0029263550292689235,9.0,1.000007337761037,0.0827621875549375
4.350360815955452,5.968393537334032,2.0,0.007560703014970582,0.011252555987329506,0.005461134901048715,11.0,1.0000116982202216,0.08215721130129125
4.36922552417751,5.950435336559749,2.0,0.007995643662470964,0.01717411373069475,0.007620053651502153,14.0,1.0000072599937757,0.08095046072102716
4.397181658048753,6.039854284299334,2.0,0.009347998520316647,0.005814190100995151,0.003215691483411928,6.0,1.00000228166942,0.08096161978098723
4.430763111540428,6.046660173894414,2.0,0.00857860924226539,0.007700217987008452,0.004502324091157841,11.0,1.1164744141483385,0.07889043068018736
4.399852264333201,5.964834538525467,2.0,0.008257505644148178,0.0058667777590859305,0.002640520644857518,6.0,1.0000005526455271,0.08268280174356832
4.411756349792602,6.008563067715443,2.0,0.008176162116971253,0.006504266226430887,0.0024737747936257283,6.0,1.000000730296336,0.08045019459414662
4.402210352860958,5.99641185784372,2.0,0.00845670378039165,0.013474735928330534,0.004465739174697207,13.0,1.0000092193557522,0.08182105143832744
4.387578839706801,5.971689772533453,2.0,0.008951313383212256,0.01765090770113396,0.009996179520827396,17.0,1.00015276677934,0.08359264996309788
4.393260980737542,5.972179382157246,2.0,0.005336645399019013,0.0059635986760706566,0.002297476548511853,7.0,1.0000002894988007,0.08296696843800334
4.392579123813853,6.023537892388526,2.0,0.007403530605034181,0.007699215691188744,0.003718318660230191,7.0,1.000003383472258,0.08158866616433108
4.418177169157339,5.967233127077004,2.0,0.009776316159755383,0.004334122134556742,0.0027165828194340687,5.0,1.000001178935856,0.08363811262710039
4.378771521109154,5.9631285067157895,2.0,0.010986290385899267,0.014036370752085827,0.006239887723461331,14.0,1.285969541442396,0.07615224672188547
4.347519745440082,5.907042514833847,2.0,0.00968505938357278,0.007371920307796619,0.003257222749252267,7.0,1.0000002635687193,0.08371488832892923
4.386101483038809,5.946646319112429,2.0,0.004750075507598317,0.01010316906037041,0.0037720090045072047,10.0,1.0000048021668542,0.08395457486661631
4.366498096482755,5.934750839839719,2.0,0.007054157093922209,0.017569877952442112,0.008286468554452016,16.0,1.0000045686980092,0.08524926214410627
4.364537757827149,5.899786280281747,2.0,0.005929550416474305,0.008525853787210515,0.00361695896857675,9.0,1.0000110506272235,0.08480595365701044
4.385476447525428,5.97815467363395,2.0,0.004629130135226145,0.006781926074167273,0.002239697398833908,7.0,1.0000007390160468,0.08197512718356807
4.415563384283198,6.138273907861439,2.0,0.00958404398557533,0.02747494364279628,0.007490186292888415,19.0,1.60245979970101,0.061909716621790366
4.350531280186374,5.953284111446778,2.0,0.004980252044323175,0.010322784410201234,0.004830400364036123,12.0,1.0000059447515444,0.0823396976947429
4.424569577816921,6.033495609661796,2.0,0.0076377299040302216,0.011965530855076144,0.0046745976939997986,11.0,1.0000276854691323,0.08247289909700517
4.370901755781579,5.980433077435879,2.0,0.005895637337686943,0.018691765220745234,0.011077905406707266,15.0,1.0000175415264105,0.0822571590561268
4.383970680152282,5.934629870708476,2.0,0.005990465542959567,0.007034018112065872,0.0029229896268802963,9.0,1.0000079943447187,0.0839225345745942
4.367719756804364,6.035290280370121,2.0,0.008826177825437237,0.028367578511820337,0.011950325079728024,19.0,1.0000154816647047,0.07681352185441029
4.346667424285471,5.91551780275687,2.0,0.005635240169529321,0.006143165598965258,0.0032806589477802402,7.0,1.0000027253433574,0.08212456491638567
4.4000511392692765,6.0179898682466915,2.0,0.0074076380313957135,0.02856105473115316,0.006391008268256392,20.0,1.0833335937870145,0.0785540709810682
4.367123131996136,5.960478477341833,2.0,0.008791046884217557,0.010039033595560303,0.004802321293678535,10.0,1.0412419608956018,0.08102277193691648
4.34044547985681,5.8562079341596105,2.0,0.007535736317989261,0.006750633143788887,0.0024706479989801675,7.0,1.0000131617264398,0.08565791967602288
4.4240865958293085,5.992278350908353,2.0,0.0058699483111481765,0.005244202229178491,0.002585509249660229,7.0,1.0000039099486266,0.08189577415855444
4.33354167850446,5.823068439372429,2.0,0.007301228820939976,0.00507929794811912,0.001965203175471903,5.0,1.0000004795523731,0.08452555766722453
4.389283482016023,6.033643478061957,2.0,0.007894055179564208,0.006964697807592581,0.001967750194753149,8.0,1.0000765066177741,0.08163249239258008
4.344394567873175,5.911960987379531,2.0,0.005749564078332159,0.007488617531110699,0.003211742119649915,9.0,1.0000033884251827,0.08233537168056468
4.4137735098585145,6.02832915403672,2.0,0.007290708457135475,0.012244672813622178,0.0049509421926729,12.0,1.0000127279158453,0.08189325280490958
4.413489402806977,5.983741431699504,2.0,0.007435861230359553,0.009746214290145898,0.0014989930984602563,10.0,1.0000140093824719,0.0823967076172372
4.332376839593159,5.8847109853154285,2.0,0.006657591198767521,0.009379140363778462,0.0015979909169140621,10.0,1.1819708004456366,0.0782262496100685
4.3878629467583385,5.911839994766816,2.0,0.011774210643709648,0.003649237484469414,0.0018791154316223726,5.0,1.0000000286152626,0.08325026730543383
4.335104267287914,5.958877691420376,2.0,0.008430144386226746,0.018968636278112367,0.004996493794115358,13.0,1.2577796589143224,0.0727992328389979
4.394965623046764,5.936495541513051,2.0,0.004879350965571128,0.0069375291760599925,0.0019660917988185353,7.0,1.0000000880962545,0.0837342259057414
4.3721518268083415,5.904625287405202,2.0,0.007923696225668353,0.0144518263220541,0.007183248487164482,15.0,1.0000375610741912,0.08509296869504068
4.368799363600204,5.907293757460935,2.0,0.010483370653520119,0.0062588323064058805,0.0018411200404546237,8.0,1.0524321765286682,0.08329894811347902
4.446957213478038,6.048468150010379,2.0,0.006526408634635439,0.004638020545969166,0.0011307439629030152,6.0,1.0000073647349885,0.08206527903500377
4.3438263537701,5.93465710355988,2.0,0.008233301621792588,0.010595308581683727,0.002489659415540843,10.0,1.0000094795554861,0.08304692997568786
4.418262401272799,6.0931887150033965,2.0,0.010846480314343432,0.01599217948632564,0.006682287037447098,12.0,1.0000013578710674,0.07940971655080667
4.3656741860332975,5.859997980104123,2.0,0.006507490243421898,0.009092156061145967,0.00460708867457937,9.0,1.0000014379893871,0.08544543630771237
4.375333825785556,5.906179907592143,2.0,0.007733755880884985,0.008815603979915439,0.002749563143380919,8.0,1.0000053186986264,0.08408208059932498
4.418745383260412,5.971962047335511,2.0,0.0065456470588937665,0.028595930570297176,0.008413553429831746,20.0,1.00000315072465,0.08750438145274139
4.38541962611512,5.9561378495315065,2.0,0.008078493293619454,0.02046410653478738,0.007453145184538479,15.0,1.2693119273394542,0.0750529875026634
4.390448320927326,6.005743478866528,2.0,0.00659803959208205,0.0058664573495920275,0.0022972616131510222,7.0,1.0000008493025438,0.08093660309493605
4.354196261151202,5.924389669366165,2.0,0.007708748991296699,0.016638472110318617,0.012127876620950885,14.0,1.0902836122505122,0.08127467557722581
4.394425819648844,5.998350025859101,2.0,0.006194889185664465,0.006327880910721695,0.003948935486975865,6.0,1.0000044415645164,0.08222400330334712
4.394255355417921,5.9428876376127215,2.0,0.004814866489549652,0.0064099750901097435,0.002068676853379986,7.0,1.0000031014173254,0.08280218452218369
4.3695380419342005,5.990580183216494,2.0,0.007471052759490976,0.01237847733713109,0.0036394568157926124,13.0,1.0000195346812562,0.08099732758015422
4.37666912892778,5.997428565898343,2.0,0.008212192120526485,0.011795750653785483,0.005236309529331374,9.0,1.0955061621956887,0.0792620135047361
4.401386442411501,6.006406064496968,2.0,0.007293903013067871,0.008346033382967,0.0036820415751931956,10.0,1.000003076641061,0.08142789348070723
4.367179953406444,5.991491036091419,2.0,0.006497048392844151,0.013241184367136357,0.005480706535094076,14.0,1.0000395808706246,0.08159653036277993
4.360645491221092,5.956253684655808,2.0,0.008235748450235336,0.00561753240342092,0.003209749069702735,5.0,1.0000009990909209,0.0825428803599079
4.3377748735723625,5.96267819819165,2.0,0.012233709365849943,0.009222679310775854,0.004434099064358228,9.0,1.0000340989795973,0.08252559164388962
4.338882891073356,5.862206902478472,2.0,0.006200724662015822,0.005660675378597632,0.00186844769178455,9.0,1.0752398500995581,0.08302674879808655
4.412608670947213,6.03185542376214,2.0,0.005943835842949996,0.006515302678903281,0.00321914344430211,8.0,1.000003023435902,0.08226204142168259
4.389311892721177,5.946061937895946,2.0,0.007994668415800224,0.012956473390236194,0.006590316606426153,14.0,1.0000482411662874,0.08442958602629705
4.381214841752373,5.949965773962842,2.0,0.005058219144215226,0.007397557766718207,0.004345036808829327,9.0,1.0000105822873944,0.08444003948539208
4.435252002954713,6.071762305742499,2.0,0.008243537900644027,0.011769179123762543,0.0048334736430258535,12.0,1.0000125255598058,0.07901789458755015
4.357150974487187,5.928493286386802,2.0,0.006846140376197352,0.01690132097486079,0.005193723291726075,15.0,1.3824588853825983,0.07259563739196459
4.378714699698847,6.007712652470071,2.0,0.011235649422536076,0.017689973597675504,0.004720747961362288,14.0,1.0914202553061139,0.077596388151591
4.385448036820274,5.949633350903573,2.0,0.009763976730619572,0.005136464515189592,0.0021084986048869724,7.0,1.0000013766189002,0.08370251008143738
4.36638445366214,6.042821007047187,2.0,0.010497169152306973,0.015334765314326539,0.008789453880887706,15.0,1.2366642530047245,0.0719566588063405
4.372464344565032,6.007592674119268,2.0,0.006124293564511316,0.01398325849767218,0.005337563824129875,13.0,1.0000513024264048,0.08150529405650847
4.36539007898176,5.909227078273485,2.0,0.005840560654957083,0.009430870586854297,0.001293207099111097,13.0,1.0000033872230731,0.08461522708581506
4.373004147962952,5.877786875994813,2.0,0.006906245339501016,0.005836949828406489,0.0026366757681505646,8.0,1.0000006918152944,0.08543846842165148
4.401443263821808,6.067951501052093,2.0,0.009514191135467476,0.006232727937323889,0.003371149084494385,7.0,1.0586973796712196,0.0783852545295946
4.367492471163135,5.911961554052979,2.0,0.008956945138219985,0.004817484039610377,0.0027013538024017246,5.0,1.0000005478500353,0.08294775439351977
4.396471390419911,6.054509861003511,2.0,0.00928696902690207,0.012507607059288574,0.005255971456096554,11.0,1.1723983500730915,0.07522022086440328
4.343457014603103,5.910503978533163,2.0,0.007681485760912432,0.009130733970050436,0.0017254137795044114,11.0,1.0000043750468812,0.0840803794010136
4.393289391442695,5.999551792439277,2.0,0.007532480102456995,0.02136781092704674,0.003206703834632299,18.0,1.197335456323867,0.07508565962288649
4.380419342008069,5.973091984879868,2.0,0.010913634661120719,0.005129346249218606,0.0024316494832525653,6.0,1.045443056906851,0.08088140633287211
4.405250298312404,6.050480649523406,2.0,0.009790997377665145,0.006995948411975634,0.0033343905106441897,8.0,1.1500257380475984,0.07486834357464689
4.388289107335644,5.923289030568819,2.0,0.008354151505733043,0.005624167373258908,0.00230931614311998,7.0,1.0000074497512679,0.08475452138924389
4.362719472697313,5.907314305781627,2.0,0.007447618463447797,0.0058267940339002,0.0024705704033969895,6.0,1.0000022971661107,0.08390764908186152
4.37459514745156,5.947441932709622,2.0,0.008754450386711077,0.004509061605334948,0.0014625196517191587,5.0,1.0000004485979228,0.0818196495714894
4.432524575259958,6.064086699955816,2.0,0.008512408011297379,0.004721903309560246,0.0026930741887511325,5.0,1.000002687427179,0.08112162981293536
4.3880334109892605,5.913597055950104,2.0,0.005995171719587855,0.008773712681891395,0.004161146117797842,12.0,1.0000734332722614,0.08626620581599759
4.410932439343145,5.970841970627821,2.0,0.004549810159493406,0.009294082771053189,0.0023707635177448133,9.0,1.0000054512595469,0.08419601862886833
4.371015398602193,6.013371065168752,2.0,0.007313328452458273,0.007835939476156508,0.0027795218463816545,7.0,1.0000042580784898,0.08124397198584632
4.4105915108813,5.996912220139115,2.0,0.008127188262525342,0.017896378191872786,0.006393588409143831,14.0,1.0546779338351877,0.08140939229103303
4.366867435649753,5.954630923372892,2.0,0.007761439787627444,0.006956851325535283,0.0029696435839279664,7.0,1.000011856758035,0.0839005081282512
4.41289277799875,5.9457565399500005,2.0,0.007145328667249706,0.006408990742919649,0.003190739640451673,9.0,1.000010380883881,0.08532399932535115
4.342377407807262,5.914780645856548,2.0,0.008124015917772454,0.005753380717195607,0.003680308534284515,6.0,1.0000005138203663,0.0834835840762844
4.388118643104722,6.0871675250665245,2.0,0.008749510285679718,0.008236536335039714,0.004814121170551897,8.0,1.1886040766672228,0.07338773978688021
4.320444343428604,5.935781270974223,2.0,0.008496881547589985,0.011753437118277265,0.005658370104655176,10.0,1.1326472916703225,0.0783647706745104
4.339990908574351,5.850463231069844,2.0,0.006245502170807771,0.009608994415217492,0.006943490160717034,12.0,1.0000114213331113,0.08794938060429643
4.414000795499744,5.97577638597642,2.0,0.007910930685831818,0.004988352935816208,0.002567382288524728,6.0,1.0000020605895699,0.08283709732374799
4.392152963236548,6.070901686114832,2.0,0.007911142860564158,0.00428840409220998,0.001335060554879004,5.0,1.000001394670198,0.08033239599028183
4.360105687823172,5.9954493899388925,2.0,0.010021358810285652,0.0056086804256754415,0.002104147461189554,7.0,1.0937363146735657,0.07819467457944144
4.401471674526962,6.06841079003853,2.0,0.0094734779375939,0.0051522986964389565,0.001828529260031859,6.0,1.000001000468026,0.08106431922705215
4.392152963236548,6.029112169477884,2.0,0.0078638782146222,0.01249570193283367,0.0029431485702716086,14.0,1.4389080397476834,0.0698044573978974
4.347207227683391,5.857741591707137,2.0,0.005705243828171169,0.006498658943910842,0.0030471730780236204,7.0,1.0000005286801925,0.08431875550461049
4.352633672367748,5.946599092367318,2.0,0.008282351586972436,0.00850389044779159,0.0034978906241944587,9.0,1.0000107394591082,0.0833464994685636
4.39769305074152,6.021513537475168,2.0,0.004236194079137445,0.008558839311452153,0.003656251306623007,10.0,1.0000669135859228,0.0824241553364515
4.3881754645150295,6.043136597216649,2.0,0.009864039604594255,0.007668089641730479,0.003938725743106227,9.0,1.0860321539509323,0.07808021246116707
4.383317233933746,5.924262702632156,2.0,0.009073831084568829,0.008016645794278923,0.0020993806169625194,9.0,1.0000040283955673,0.08359818036299616
4.378544235467924,5.935718015135861,2.0,0.007038937467792716,0.012989706153470032,0.0044400492003644956,10.0,1.0000023927647272,0.0845775301481587
4.406699244275243,6.001186267180247,2.0,0.006395138826974289,0.008402635548924862,0.002978530676264421,9.0,1.0000041701380167,0.0834206995489428
4.36638445366214,5.983050633483067,2.0,0.0077746329190462315,0.01284442286706397,0.007607009372205157,10.0,1.0000108490167863,0.08215125863936037
4.357321438718109,6.052038120721078,2.0,0.010861151069540553,0.007405886051772964,0.004272219060801454,8.0,1.1987560050107446,0.07321798380914818
4.398431729075516,6.012138963506548,2.0,0.01040630222718808,0.010247866344114013,0.0044339091445083105,9.0,1.099332026951164,0.07842902682315721
4.374794022387635,5.910779809085543,2.0,0.005852736313743112,0.013753444283821439,0.005500191727304541,15.0,1.0000079180631947,0.0844510414125206
4.354054207625433,5.942069755456277,2.0,0.007379123911929963,0.01966191896061255,0.007366971020453445,17.0,1.6622499962074564,0.06405424002682213
4.422467185635547,6.040833815809429,2.0,0.00598761406320536,0.009288757844305884,0.002205760108105066,11.0,1.0000543924424978,0.08232951741394666
4.35740667083357,5.958346961973598,2.0,0.008512102804288713,0.012638065195120514,0.006292603534203428,10.0,1.0000021055633226,0.08299066768947039
4.353230297175976,5.909418354525327,2.0,0.005442398831824069,0.006518888290567904,0.0024099272955058143,9.0,1.0000443116164184,0.08416421592361248
4.370333541678504,6.029313826137475,2.0,0.010569655094461172,0.0060903871390071826,0.0026053617133606284,6.0,1.0542832248423304,0.07882208972584245
4.385504858230581,6.0176740385857315,2.0,0.008439353284932671,0.007601042483598115,0.004334702039610098,8.0,1.0130156035295173,0.08182334193112774
4.348741405761691,5.9541360307448645,2.0,0.008942446675053617,0.0084735750627453,0.004792709170684922,10.0,1.1579612283439524,0.07784098477432773
4.402806977669186,6.119807415725952,2.0,0.008022211055725204,0.008826759492898193,0.0022424250358215304,9.0,1.0305512585336905,0.07902940924471892
4.376470253991704,5.943849598535696,2.0,0.009015168532426121,0.005267115603697701,0.0033459050254471237,6.0,1.0000018926459067,0.08475563533228724
4.403460423887721,5.919640707224551,2.0,0.005539635976269053,0.00951729929217131,0.0036066439498750186,11.0,1.0000113782982556,0.08501977374425762
4.3920393204159325,5.959442181701252,2.0,0.006570180925468683,0.006176404846264395,0.0014378968619255497,6.0,1.0000026463000204,0.08347271186182699
4.369253934882664,5.996565599001934,2.0,0.004771493071973443,0.013169003257575144,0.0023854250418973042,13.0,1.0000047525303941,0.08086654558857816
4.348400477299847,5.993505977056129,2.0,0.008304153165140327,0.009334908409254902,0.004471481952180402,10.0,1.1701641622061167,0.07695775701611667
4.399852264333201,6.012914107606382,2.0,0.006409488603579372,0.006977725557112867,0.002696144777092291,7.0,1.0000013636684761,0.08278419941604731
4.386101483038809,5.888539115575518,2.0,0.006774467659701244,0.0045227341898230215,0.0020756943507763952,5.0,1.0000045236756212,0.08321464681147916
4.4320984146826525,6.085002216970941,2.0,0.006763080088021123,0.009232335453641672,0.0004814638658022299,10.0,1.0000038938314333,0.08073497491654741
4.359139723847946,6.013567616283948,2.0,0.006949591469172289,0.010088075660355108,0.004225589326408395,9.0,1.0199247993250824,0.08129799576564031
4.384084322972896,5.871472617131491,2.0,0.00603106911645046,0.01100547367620454,0.006125014826265612,10.0,1.000000552094325,0.08655410548557887
4.353059832945053,5.909933327380854,2.0,0.010109397498920925,0.010958404509291055,0.0054527917051365995,10.0,1.0000460139601688,0.08454531553344549
4.392749588044775,6.008268044443615,2.0,0.007348419903523418,0.008538016506547183,0.003662177395524448,9.0,1.0000159990076658,0.08039855954978023
4.381413716688448,5.914918766688146,2.0,0.005337146677862226,0.005992210091981385,0.0012848316340527415,9.0,1.0000028759746673,0.08292679426293581
4.451872265469629,6.1558632456324975,2.0,0.00622737408095031,0.005723891108602763,0.003521526823957687,7.0,1.000002995346068,0.07856145084963764
4.397408943689983,6.096737633849801,2.0,0.009567322640512965,0.008263961846594177,0.0042538156203804816,8.0,1.1027599871628146,0.07566832510580576
4.3417807829990345,5.802717134496346,2.0,0.006047444732439566,0.00781331449712521,0.0027571290352207765,8.0,1.0000001292981593,0.08737979670679902
4.390419910222172,5.961214416744035,2.0,0.006719207303593433,0.0173594148514403,0.0052250825067011964,15.0,1.2759454949202382,0.07495850087211467
4.387607250411955,5.9580442920451375,2.0,0.006721345022691949,0.007959289307505937,0.0019586119436967695,9.0,1.0000191879799019,0.08443467880375148
4.4097676004318425,6.059666303561816,2.0,0.009639609189581622,0.008878562936490319,0.004786347680454158,10.0,1.1625069990602486,0.07591595867154365
4.336581623955906,5.86500192299266,2.0,0.011094581148965776,0.021718457457158828,0.003280933269363509,18.0,1.3358567893769187,0.07436910043297473
4.415932723450196,6.054482886612392,2.0,0.009090359383874036,0.005891326361830418,0.0021138854509279454,6.0,1.0000026355992655,0.08175820195765401
4.356014546281039,5.880111251308226,2.0,0.008104239196925822,0.005184999186337098,0.0037519142839434172,5.0,1.0000008157933515,0.08367074654373312
4.399369282345588,6.023579691660139,2.0,0.007935683298412433,0.01621259522238653,0.008172121629809273,13.0,1.1696204002758055,0.07709657585677168
4.376271379055628,5.919024440590532,2.0,0.00834239532030745,0.004965651677245109,0.0025277743219010063,6.0,1.0000080373121696,0.08407633539875314
4.385817375987272,5.86114736801862,2.0,0.004026053527839801,0.008715410136423326,0.0033948906736098925,11.0,1.0000250307301637,0.08906312529855623
4.366810614239445,5.933422090435328,2.0,0.007226445312737473,0.006804462926360035,0.0027578845991625407,9.0,1.0000058260830798,0.08414575238482563
4.379652252968919,5.978691319926083,2.0,0.005620685713461193,0.008461890242072721,0.0009250572746470663,11.0,1.0000162374500388,0.08366247819404912
4.4193135973634865,6.013768958537334,2.0,0.007977216351146899,0.01593465787363979,0.004269114343110529,14.0,1.0000092508295046,0.08158325364734459
4.357889652821183,5.8798669630571165,2.0,0.008777700121133325,0.004089458312178827,0.0015535134098041774,6.0,1.0000004739594743,0.0851351514738353
